date,statename,ili_activity_label,a_2009_h1n1,week_TEMP,Latitude,Longitude
2012-11-10,1,0.3,0.0,0.311823114926,1.0,0.0578089597613
2012-11-17,1,0.1,0.0,0.312947553601,1.0,0.0578089597613
2012-11-24,1,0.4,0.0,0.222131717556,1.0,0.0578089597613
2012-12-01,1,0.3,0.00232018561485,0.233244362358,1.0,0.0578089597613
2012-12-01,1,0.3,0.00232018561485,0.225924149234,1.0,0.0578089597613
2012-12-08,1,0.3,0.0,0.164406655234,1.0,0.0578089597613
2012-12-15,1,0.7,0.0,0.25236175924,1.0,0.0578089597613
2012-12-22,1,0.5,0.0,0.146438170726,1.0,0.0578089597613
2012-12-29,1,0.9,0.0046403712297,0.25310959062,1.0,0.0578089597613
2013-01-05,1,0.5,0.0,0.346942245911,1.0,0.0578089597613
2013-01-12,1,0.5,0.0,0.32184696957,1.0,0.0578089597613
2013-01-19,1,0.6,0.00232018561485,0.272276800209,1.0,0.0578089597613
2013-01-26,1,0.1,0.0046403712297,0.219423812664,1.0,0.0578089597613
2013-02-02,1,0.6,0.00232018561485,0.235464279083,1.0,0.0578089597613
2013-02-02,1,0.6,0.00232018561485,0.312349101952,1.0,0.0578089597613
2013-02-09,1,0.3,0.0,0.280685022894,1.0,0.0578089597613
2013-02-16,1,0.1,0.0,0.247544273766,1.0,0.0578089597613
2013-02-23,1,0.1,0.00232018561485,0.223625220498,1.0,0.0578089597613
2013-03-02,1,0.1,0.0,0.26352471627,1.0,0.0578089597613
2013-03-02,1,0.1,0.0,0.284106660793,1.0,0.0578089597613
2013-03-09,1,0.1,0.0,0.347470352159,1.0,0.0578089597613
2013-03-16,1,0.1,0.0,0.266507621317,1.0,0.0578089597613
2013-03-23,1,0.1,0.0,0.247338394264,1.0,0.0578089597613
2013-03-30,1,0.1,0.0,0.285439473052,1.0,0.0578089597613
2013-03-30,1,0.1,0.0,0.350985506781,1.0,0.0578089597613
2013-04-06,1,0.1,0.0,0.314822750876,1.0,0.0578089597613
2013-04-13,1,0.1,0.0,0.278269630503,1.0,0.0578089597613
2013-04-20,1,0.1,0.0,0.359615766627,1.0,0.0578089597613
2013-04-27,1,0.1,0.0,0.402776432839,1.0,0.0578089597613
2013-05-04,1,0.1,0.0,0.378365179399,1.0,0.0578089597613
2013-05-04,1,0.1,0.0,0.395555530735,1.0,0.0578089597613
2013-05-11,1,0.1,0.0,0.4671051626,1.0,0.0578089597613
2013-05-18,1,0.1,0.0,0.426963719679,1.0,0.0578089597613
2013-05-25,1,0.1,0.0,0.535277997772,1.0,0.0578089597613
2013-06-01,1,0.1,0.0,0.581143225288,1.0,0.0578089597613
2013-06-01,1,0.1,0.0,0.566114550563,1.0,0.0578089597613
2013-06-08,1,0.1,0.0,0.555495935042,1.0,0.0578089597613
2013-06-15,1,0.1,0.0,0.628599732996,1.0,0.0578089597613
2013-06-22,1,0.1,0.0,0.643457362006,1.0,0.0578089597613
2013-06-29,1,0.1,0.00232018561485,0.640297786,1.0,0.0578089597613
2013-06-29,1,0.1,0.00232018561485,0.613182571005,1.0,0.0578089597613
2013-07-06,1,0.1,0.00696055684455,0.597220919723,1.0,0.0578089597613
2013-07-13,1,0.1,0.0162412993039,0.628638389388,1.0,0.0578089597613
2013-07-20,1,0.1,0.00696055684455,0.641203713728,1.0,0.0578089597613
2013-07-27,1,0.1,0.0116009280742,0.653976214877,1.0,0.0578089597613
2013-08-03,1,0.1,0.0092807424594,0.662277094872,1.0,0.0578089597613
2013-08-03,1,0.1,0.0092807424594,0.653624835924,1.0,0.0578089597613
2013-08-10,1,0.1,0.0046403712297,0.632420997667,1.0,0.0578089597613
2013-08-17,1,0.1,0.00232018561485,0.621851203486,1.0,0.0578089597613
2013-08-24,1,0.1,0.00232018561485,0.592832971277,1.0,0.0578089597613
2013-08-31,1,0.1,0.0,0.583144095329,1.0,0.0578089597613
2013-08-31,1,0.1,0.0,0.582571184983,1.0,0.0578089597613
2013-09-07,1,0.1,0.00232018561485,0.579425573056,1.0,0.0578089597613
2013-09-14,1,0.1,0.0,0.562944213778,1.0,0.0578089597613
2013-09-21,1,0.1,0.00232018561485,0.495965617542,1.0,0.0578089597613
2013-09-28,1,0.1,0.0,0.492258948751,1.0,0.0578089597613
2013-10-05,1,0.1,0.0,0.479895031748,1.0,0.0578089597613
2013-10-12,1,0.1,0.0,0.493545770588,1.0,0.0578089597613
2013-10-19,1,0.1,0.0185614849188,0.506608408715,1.0,0.0578089597613
2013-10-26,1,0.1,0.00696055684455,0.460504609274,1.0,0.0578089597613
2013-11-02,1,0.1,0.00696055684455,0.453399561125,1.0,0.0578089597613
2013-11-02,1,0.1,0.00696055684455,0.408837527391,1.0,0.0578089597613
2013-11-09,1,0.1,0.0139211136891,0.382519959966,1.0,0.0578089597613
2013-11-16,1,0.1,0.0092807424594,0.343340396515,1.0,0.0578089597613
2013-11-23,1,0.1,0.0278422273782,0.253529370156,1.0,0.0578089597613
2013-11-30,1,0.1,0.0232018561485,0.270357139575,1.0,0.0578089597613
2013-11-30,1,0.1,0.0232018561485,0.231747850872,1.0,0.0578089597613
2013-12-07,1,0.1,0.0858468677494,0.35718432396,1.0,0.0578089597613
2013-12-14,1,0.3,0.129930394432,0.25963033635,1.0,0.0578089597613
2013-12-21,1,0.8,0.213457076566,0.253949060641,1.0,0.0578089597613
2013-12-28,1,0.2,0.192575406032,0.21645949316,1.0,0.0578089597613
2014-01-04,1,0.9,0.046403712297,0.344899364158,1.0,0.0578089597613
2014-01-11,1,0.9,0.0394431554524,0.25513221085,1.0,0.0578089597613
2014-01-18,1,0.6,0.0974477958237,0.330858750138,1.0,0.0578089597613
2014-01-25,1,0.5,0.0974477958237,0.421114208479,1.0,0.0578089597613
