"","Latitude","Longitude","year","week","mean_ili","mean_wtemp","mean_wrh"
"2517","(35,40]",NA,2013,21,1.77777777777778,18.288484653638,67.2620213808942
"2518","(35,40]",NA,2013,22,1.77777777777778,23.2465228947822,69.5439761721649
"2519","(35,40]",NA,2013,23,1.66666666666667,20.9632666952269,75.2607527057059
"2520","(35,40]",NA,2013,24,1.77777777777778,23.2543837076587,70.7195424920672
"2521","(35,40]",NA,2013,25,1.66666666666667,22.883012460654,73.3097416855091
"2522","(35,40]",NA,2013,26,1.77777777777778,24.4329141662176,76.9877823742844
"2523","(35,40]",NA,2013,27,1.77777777777778,24.4211925263378,80.2304205998343
"2524","(35,40]",NA,2013,28,1.77777777777778,24.8644115225419,78.0014489886263
"2525","(35,40]",NA,2013,29,1.66666666666667,27.105562859114,75.0522697953148
"2526","(35,40]",NA,2013,30,1.77777777777778,22.8175044368107,73.082713694085
"2527","(35,40]",NA,2013,31,1.77777777777778,22.455243441754,74.8573916294736
"2528","(35,40]",NA,2013,32,1.77777777777778,24.2922983435859,80.6645204271076
"2529","(35,40]",NA,2013,33,1.66666666666667,20.7920134383583,74.8649874729196
"2530","(35,40]",NA,2013,34,1.66666666666667,23.0845750101912,75.289441447499
"2531","(35,40]",NA,2013,35,1.66666666666667,24.9520917212641,78.0363784417455
"2532","(35,40]",NA,2013,36,1.66666666666667,22.1283071984564,69.6911209500815
"2533","(35,40]",NA,2013,37,1.66666666666667,21.3798353566069,71.4699760093292
"2534","(35,40]",NA,2013,38,1.55555555555556,18.0994363846024,73.663011881551
"2535","(35,40]",NA,2013,39,1.77777777777778,17.2906341167231,73.4196080684779
"2536","(35,40]",NA,2013,40,2.44444444444444,20.8675903536574,76.4010447426105
"2537","(35,40]",NA,2013,41,2.66666666666667,16.0953006865786,77.2825333305712
"2538","(35,40]",NA,2013,42,2.66666666666667,14.1897160727573,76.4289367058681
"2539","(35,40]",NA,2013,43,3.11111111111111,8.65885813772979,66.9888157369175
"2540","(35,40]",NA,2013,44,2.66666666666667,12.8707217393417,73.3253580638559
"2541","(35,40]",NA,2013,45,3.11111111111111,9.53797488512401,61.4638916079252
"2542","(35,40]",NA,2013,46,3.22222222222222,7.87959498227278,64.697358876108
"2543","(35,40]",NA,2013,47,3.22222222222222,5.02002531728396,61.0037652874445
"2544","(35,40]",NA,2013,48,3,2.44257165645962,69.1046800247603
"2545","(35,40]",NA,2013,49,3.55555555555556,6.37312795055325,84.4738140160223
"2546","(35,40]",NA,2013,50,3.66666666666667,0.448516657178745,70.8629160708349
"2547","(35,40]",NA,2013,51,5.11111111111111,8.39577616246487,72.0519285601652
"2548","(35,40]",NA,2013,52,7.88888888888889,1.93421203638509,67.5206204316771
"2549","(35,40]",NA,2014,1,7.77777777777778,-2.58567731330748,68.4483811060933
"2550","(35,40]",NA,2014,2,7.22222222222222,3.60200102041119,72.1216138241988
"2551","(35,40]",NA,2014,3,7.66666666666667,1.18061948812024,66.2391944370792
"2552","(35,40]",NA,2014,4,7.44444444444444,-6.03024332898142,52.8202934319515
"2553","(35,40]",NA,2014,5,6.55555555555556,-0.765180163143225,66.8402042265118
"2554","(35,40]",NA,2014,6,5.88888888888889,-2.18534559055868,73.6617142162181
"2555","(35,40]",NA,2014,7,4.77777777777778,-0.0202311269350855,67.8256841912299
"2556","(35,40]",NA,2014,8,3.88888888888889,6.85191999256673,58.80084122019
"2557","(35,40]",NA,2014,9,2.77777777777778,-1.5274785004314,59.3119921237552
"2558","(35,40]",NA,2014,10,2.77777777777778,5.06036688458452,61.6964881232674
"2559","(35,40]",NA,2014,11,2.22222222222222,5.07871492039714,60.2118440365532
"2560","(35,40]",NA,2014,12,2.33333333333333,6.23532774072799,57.6945694026486
"2561","(35,40]",NA,2014,13,2.33333333333333,7.88265110562455,60.398959750089
"2562","(35,40]",NA,2014,14,2.44444444444444,11.794015027645,64.6841332297362
"2563","(35,40]",NA,2014,15,2.33333333333333,15.7909902815426,56.7057625566745
"2564","(35,40]",NA,2014,16,2,11.227969762788,53.9409233995171
"2565","(35,40]",NA,2014,17,1.88888888888889,14.360680048853,57.4076613441955
"2566","(35,40]",NA,2014,18,2,15.8274890314706,60.1708222554278
"2567","(35,40]",NA,2014,19,1.88888888888889,20.957624646894,66.8779589764752
"2568","(35,40]",NA,2014,20,1.88888888888889,15.978371837593,67.6412011270757
"2569","(35,40]",NA,2014,21,1.88888888888889,21.1473844638752,63.747592286186
"2570","(35,40]",NA,2014,22,1.88888888888889,20.8678502669138,69.9141694205779
"2571","(35,40]",NA,2014,23,1.88888888888889,22.0804365193889,71.0996468433339
"2572","(35,40]",NA,2014,24,1.88888888888889,22.8321126920744,71.8648735235351
"2573","(35,40]",NA,2014,25,1.88888888888889,24.4393684388016,71.9177130243756
"2574","(35,40]",NA,2014,26,1.88888888888889,24.6104476638485,73.6440559365963
"2575","(35,40]",NA,2014,27,1.88888888888889,24.1719652360362,64.0233165661752
"2576","(35,40]",NA,2014,28,1.77777777777778,24.4473826443326,73.502529280052
"2577","(35,40]",NA,2014,29,1.88888888888889,22.1707895363232,72.3095288319834
"2578","(35,40]",NA,2014,30,1.88888888888889,23.3130568280875,72.0428392543537
"2579","(35,40]",NA,2014,31,1.88888888888889,22.1041222757196,72.9591967694433
"2580","(35,40]",NA,2014,32,1.88888888888889,23.2190683065439,75.6286872676048
"2581","(35,40]",NA,2014,33,1.77777777777778,22.2873936123541,71.9384624457975
"2582","(35,40]",NA,2014,34,1.88888888888889,23.9192429791682,77.4000882846794
"2583","(35,40]",NA,2014,35,1.77777777777778,24.5474498428735,74.0420878873685
"2584","(35,40]",NA,2014,36,1.77777777777778,23.477639810293,77.1308052794126
"2585","(35,40]",NA,2014,37,1.77777777777778,19.6122775746663,77.717111412843
"2586","(35,40]",NA,2014,38,1.88888888888889,18.51727246668,70.2503264184357
"2587","(35,40]",NA,2014,39,2,18.7097584790325,74.7325199460964
"2588","(35,40]",NA,2014,40,2,16.3220121419054,70.569180303224
"2589","(35,40]",NA,2014,41,2.11111111111111,16.8285671501654,78.0768034830559
"2590","(35,40]",NA,2014,42,2.11111111111111,14.4600655334853,73.8990401331381
"2591","(35,40]",NA,2014,43,2,13.9634672089045,64.556931570552
"2592","(35,40]",NA,2014,44,2,9.57337746734029,62.4611409687163
"2593","(35,40]",NA,2014,45,2,10.0312573672048,68.093395212184
"2594","(35,40]",NA,2014,46,2.11111111111111,3.18216296125633,66.750457955435
"2595","(35,40]",NA,2014,47,2.22222222222222,5.60367795754587,57.8928405490127
"2596","(35,40]",NA,2014,48,2.55555555555556,5.50469664397184,73.178904406903
"2597","(35,40]",NA,2014,49,3.66666666666667,5.63090560279996,79.4269188817975
"2598","(35,40]",NA,2014,50,5.77777777777778,4.30614946226621,72.2547803299281
"2599","(35,40]",NA,2014,51,8.33333333333333,3.29760795179126,76.1469743811016
"2600","(35,40]",NA,2014,52,9,6.55161373054969,76.7516961027124
"2601","(40,45]","(-125,-120]",2010,1,1,6.35791366906475,86.0725581395349
"2602","(40,45]","(-125,-120]",2010,2,1,6.47039711191336,83
"2603","(40,45]","(-125,-120]",2010,3,1,7.52928571428571,75.384331797235
"2604","(40,45]","(-125,-120]",2010,4,1,4.91535714285714,85.2087557603687
"2605","(40,45]","(-125,-120]",2010,5,1,5.77060931899642,86.1930555555556
"2606","(40,45]","(-125,-120]",2010,6,1,5.96928571428571,83.8405529953917
"2607","(40,45]","(-125,-120]",2010,7,1,7.73607142857143,83.0198156682028
"2608","(40,45]","(-125,-120]",2010,8,1,5.33535714285714,68.6511520737327
"2609","(40,45]","(-125,-120]",2010,9,1,7.72428571428571,78.0258064516129
"2610","(40,45]","(-125,-120]",2010,10,1,5.57,71.1216589861751
"2611","(40,45]","(-125,-120]",2010,11,1,6.91433691756272,67.3587962962963
"2612","(40,45]","(-125,-120]",2010,12,1,8.21847826086957,63.0092165898618
"2613","(40,45]","(-125,-120]",2010,13,1,6.78214285714286,74.063133640553
"2614","(40,45]","(-125,-120]",2010,14,1,5.7405017921147,72.2486111111111
"2615","(40,45]","(-125,-120]",2010,15,1,7.90714285714286,65.6216589861751
"2616","(40,45]","(-125,-120]",2010,16,1,10.8996415770609,67.0282407407407
"2617","(40,45]","(-125,-120]",2010,17,1,8.91214285714286,66.7405529953917
"2618","(40,45]","(-125,-120]",2010,18,1,7.99172661870504,66.2381395348837
"2619","(40,45]","(-125,-120]",2010,19,1,10.2460714285714,64.5184331797235
"2620","(40,45]","(-125,-120]",2010,20,1,13.0096428571429,66.2511520737327
"2621","(40,45]","(-125,-120]",2010,21,1,9.19458483754513,74.1364055299539
"2622","(40,45]","(-125,-120]",2010,22,1,12.4075,76.0152073732719
"2623","(40,45]","(-125,-120]",2010,23,1,13.8953571428571,74.1649769585253
"2624","(40,45]","(-125,-120]",2010,24,1,13.2323741007194,63.6246511627907
"2625","(40,45]","(-125,-120]",2010,25,1,14.7346428571429,67.1212962962963
"2626","(40,45]","(-125,-120]",2010,26,1,16.4949458483755,60.1336448598131
"2627","(40,45]","(-125,-120]",2010,27,1,16.6709677419355,56.3903225806452
"2628","(40,45]","(-125,-120]",2010,28,1,18.9046762589928,53.7087557603687
"2629","(40,45]","(-125,-120]",2010,29,1,17.8171428571429,54.6834101382488
"2630","(40,45]","(-125,-120]",2010,30,1,18.7817857142857,56.3829493087558
"2631","(40,45]","(-125,-120]",2010,31,1,18.2053571428571,59.8857142857143
"2632","(40,45]","(-125,-120]",2010,32,1,17.5485714285714,63.5751152073733
"2633","(40,45]","(-125,-120]",2010,33,1,19.5302158273381,53.5520930232558
"2634","(40,45]","(-125,-120]",2010,34,1,17.55559566787,49.6214953271028
"2635","(40,45]","(-125,-120]",2010,35,1,14.6925,63.9990783410138
"2636","(40,45]","(-125,-120]",2010,36,1,15.1610714285714,62.6903225806452
"2637","(40,45]","(-125,-120]",2010,37,1,15.2607142857143,65.4718894009217
"2638","(40,45]","(-125,-120]",2010,38,1,14.7121428571429,74.4875576036866
"2639","(40,45]","(-125,-120]",2010,39,1,17.0549090909091,66.7101382488479
"2640","(40,45]","(-125,-120]",2010,40,2,14.3639285714286,67.4617511520737
"2641","(40,45]","(-125,-120]",2010,41,2,12.5664285714286,72.3465437788018
"2642","(40,45]","(-125,-120]",2010,42,2,10.2789285714286,65.3539170506913
"2643","(40,45]","(-125,-120]",2010,43,2,9.39535714285714,78.0423963133641
"2644","(40,45]","(-125,-120]",2010,44,2,11.1861818181818,79.5650943396226
"2645","(40,45]","(-125,-120]",2010,45,2,7.94642857142857,84.4281105990783
"2646","(40,45]","(-125,-120]",2010,46,2,7.9625,82.0442396313364
"2647","(40,45]","(-125,-120]",2010,47,2,0.264285714285714,82.4539170506912
"2648","(40,45]","(-125,-120]",2010,48,2,2.78458781362007,87.4898148148148
"2649","(40,45]","(-125,-120]",2010,49,2,5.25678571428571,82.684331797235
"2650","(40,45]","(-125,-120]",2010,50,2,6.66,86.1032258064516
"2651","(40,45]","(-125,-120]",2010,51,2,3.195,81.9239631336406
"2652","(40,45]","(-125,-120]",2010,52,3,4.41362007168459,82.3305555555556
"2653","(40,45]","(-125,-120]",2011,1,2,-1.05135135135135,81.7132653061225
"2654","(40,45]","(-125,-120]",2011,2,2,2.64131274131274,84.0387755102041
"2655","(40,45]","(-125,-120]",2011,3,3,6.24903474903475,86.4082474226804
"2656","(40,45]","(-125,-120]",2011,4,3,5.44767441860465,80.5830769230769
"2657","(40,45]","(-125,-120]",2011,5,3,3.78046875,72.8115789473684
"2658","(40,45]","(-125,-120]",2011,6,4,4.77333333333333,77.7802083333333
"2659","(40,45]","(-125,-120]",2011,7,5,4.91011673151751,78.020618556701
"2660","(40,45]","(-125,-120]",2011,8,2,1.22316602316602,77.5622448979592
"2661","(40,45]","(-125,-120]",2011,9,3,2.993359375,75.6147959183673
"2662","(40,45]","(-125,-120]",2011,10,3,6.35289575289575,79.7276923076923
"2663","(40,45]","(-125,-120]",2011,11,2,6.50965250965251,77.3607142857143
"2664","(40,45]","(-125,-120]",2011,12,2,5.27104247104247,76.4484693877551
"2665","(40,45]","(-125,-120]",2011,13,2,7.94092664092664,80.0764397905759
"2666","(40,45]","(-125,-120]",2011,14,2,5.90965250965251,70.8607142857143
"2667","(40,45]","(-125,-120]",2011,15,2,6.74324324324324,69.3280612244898
"2668","(40,45]","(-125,-120]",2011,16,2,6.81621621621622,67.5870466321244
"2669","(40,45]","(-125,-120]",2011,17,2,7.42123552123552,68.6594594594595
"2670","(40,45]","(-125,-120]",2011,18,2,9.40849420849421,59.9663212435233
"2671","(40,45]","(-125,-120]",2011,19,2,9.87142857142857,68.0289473684211
"2672","(40,45]","(-125,-120]",2011,20,2,10.3548262548263,68.5247368421053
"2673","(40,45]","(-125,-120]",2011,21,2,10.446332046332,70.4197860962567
"2674","(40,45]","(-125,-120]",2011,22,2,9.86934865900383,73.1847826086957
"2675","(40,45]","(-125,-120]",2011,23,2,14.2034749034749,64.9413043478261
"2676","(40,45]","(-125,-120]",2011,24,2,13.4247104247104,63.8228723404255
"2677","(40,45]","(-125,-120]",2011,25,2,15.5177606177606,63.8291666666667
"2678","(40,45]","(-125,-120]",2011,26,2,15.5027027027027,61.1815217391304
"2679","(40,45]","(-125,-120]",2011,27,2,18.0140077821012,52.5748633879781
"2680","(40,45]","(-125,-120]",2011,28,2,16.2683397683398,58.9532608695652
"2681","(40,45]","(-125,-120]",2011,29,2,16.630888030888,66.2010989010989
"2682","(40,45]","(-125,-120]",2011,30,2,18.2426356589147,54.9081081081081
"2683","(40,45]","(-125,-120]",2011,31,2,19.0965250965251,54.267032967033
"2684","(40,45]","(-125,-120]",2011,32,2,17.7810810810811,53.3175824175824
"2685","(40,45]","(-125,-120]",2011,33,2,17.7189189189189,50.8247252747253
"2686","(40,45]","(-125,-120]",2011,34,2,20.0853281853282,51.9608938547486
"2687","(40,45]","(-125,-120]",2011,35,2,17.4324324324324,53.1545454545455
"2688","(40,45]","(-125,-120]",2011,36,2,18.2555984555985,44.221546961326
"2689","(40,45]","(-125,-120]",2011,37,2,17.5656370656371,55.8989071038251
"2690","(40,45]","(-125,-120]",2011,38,2,16.1818532818533,57.8978021978022
"2691","(40,45]","(-125,-120]",2011,39,2,15.8872586872587,57.6329787234043
"2692","(40,45]","(-125,-120]",2011,40,2,12.1274131274131,74.0181318681319
"2693","(40,45]","(-125,-120]",2011,41,2,11.9444015444015,75.9570652173913
"2694","(40,45]","(-125,-120]",2011,42,2,11.8027027027027,73.6655913978495
"2695","(40,45]","(-125,-120]",2011,43,2,8.84806201550388,67.2378238341969
"2696","(40,45]","(-125,-120]",2011,44,2,7.52239382239382,70.2268817204301
"2697","(40,45]","(-125,-120]",2011,45,2,4.84131274131274,78.5397849462366
"2698","(40,45]","(-125,-120]",2011,46,2,6.25752895752896,77.1142857142857
"2699","(40,45]","(-125,-120]",2011,47,2,5.54864864864865,77.7894444444444
"2700","(40,45]","(-125,-120]",2011,48,2,5.10965250965251,76.508064516129
"2701","(40,45]","(-125,-120]",2011,49,2,0.621235521235521,75.1294736842105
"2702","(40,45]","(-125,-120]",2011,50,2,1.06679536679537,79.8704663212435
"2703","(40,45]","(-125,-120]",2011,51,2,1.95521235521236,75.7831632653061
"2704","(40,45]","(-125,-120]",2011,52,2,5.4972972972973,78.16
"2705","(40,45]","(-125,-120]",2012,1,2,4.51632653061225,75.731746031746
"2706","(40,45]","(-125,-120]",2012,2,2,1.54526748971193,70.4828877005348
"2707","(40,45]","(-125,-120]",2012,3,2,3.14279835390946,80.1956756756757
"2708","(40,45]","(-125,-120]",2012,4,2,3.73551020408163,78.7396825396825
"2709","(40,45]","(-125,-120]",2012,5,2,4.87061224489796,70.9444444444444
"2710","(40,45]","(-125,-120]",2012,6,2,5.34816326530612,75.4873015873016
"2711","(40,45]","(-125,-120]",2012,7,3,3.7934693877551,77.8534391534392
"2712","(40,45]","(-125,-120]",2012,8,2,5.20285714285714,72.562962962963
"2713","(40,45]","(-125,-120]",2012,9,2,2.2865306122449,73.3957671957672
"2714","(40,45]","(-125,-120]",2012,10,2,5.4334693877551,62.3343915343915
"2715","(40,45]","(-125,-120]",2012,11,3,6.11714285714286,73.3349206349206
"2716","(40,45]","(-125,-120]",2012,12,8,4.28,73.4952380952381
"2717","(40,45]","(-125,-120]",2012,13,2,7.88934426229508,70.8846560846561
"2718","(40,45]","(-125,-120]",2012,14,2,5.23795918367347,67.521164021164
"2719","(40,45]","(-125,-120]",2012,15,4,9.2265306122449,63.5571428571429
"2720","(40,45]","(-125,-120]",2012,16,2,10.0420408163265,71.5603174603175
"2721","(40,45]","(-125,-120]",2012,17,2,12.9204081632653,66.262962962963
"2722","(40,45]","(-125,-120]",2012,18,2,9.08081632653061,68.1962962962963
"2723","(40,45]","(-125,-120]",2012,19,2,11.2138775510204,50.9809523809524
"2724","(40,45]","(-125,-120]",2012,20,2,14.3820408163265,46.8582010582011
"2725","(40,45]","(-125,-120]",2012,21,2,11.8436734693878,68.1275132275132
"2726","(40,45]","(-125,-120]",2012,22,2,14.6983673469388,60.4835978835979
"2727","(40,45]","(-125,-120]",2012,23,2,11.2126530612245,68.5301587301587
"2728","(40,45]","(-125,-120]",2012,24,2,14.990612244898,56.8349206349206
"2729","(40,45]","(-125,-120]",2012,25,2,15.3248979591837,59.9079365079365
"2730","(40,45]","(-125,-120]",2012,26,2,15.5502040816327,61.7439153439153
"2731","(40,45]","(-125,-120]",2012,27,2,17.3477551020408,57.3492063492063
"2732","(40,45]","(-125,-120]",2012,28,2,20.6375510204082,53.3386243386243
"2733","(40,45]","(-125,-120]",2012,29,2,18.6832653061225,62.1899470899471
"2734","(40,45]","(-125,-120]",2012,30,2,18.8404081632653,53.6142857142857
"2735","(40,45]","(-125,-120]",2012,31,2,19.4122448979592,49.7603174603175
"2736","(40,45]","(-125,-120]",2012,32,2,20.7008230452675,49.3930481283422
"2737","(40,45]","(-125,-120]",2012,33,2,21.4181069958848,46.1973262032086
"2738","(40,45]","(-125,-120]",2012,34,2,18.1004115226337,50.4187165775401
"2739","(40,45]","(-125,-120]",2012,35,2,16.7958506224066,51.707027027027
"2740","(40,45]","(-125,-120]",2012,36,2,17.3783673469388,47.6121693121693
"2741","(40,45]","(-125,-120]",2012,37,2,15.9183673469388,45.684126984127
"2742","(40,45]","(-125,-120]",2012,38,2,16.0959183673469,51.0957671957672
"2743","(40,45]","(-125,-120]",2012,39,2,15.1620408163265,56.3640211640212
"2744","(40,45]","(-125,-120]",2012,40,2,12.9524590163934,42.6914893617021
"2745","(40,45]","(-125,-120]",2012,41,2,11.0771428571429,55.7968253968254
"2746","(40,45]","(-125,-120]",2012,42,2,12.1028571428571,71.9306878306878
"2747","(40,45]","(-125,-120]",2012,43,2,6.16612244897959,80.1190476190476
"2748","(40,45]","(-125,-120]",2012,44,2,12.1159183673469,79.8436170212766
"2749","(40,45]","(-125,-120]",2012,45,2,8.21755102040816,80.4973544973545
"2750","(40,45]","(-125,-120]",2012,46,2,6.10448979591837,83.852380952381
"2751","(40,45]","(-125,-120]",2012,47,2,7.52040816326531,78.5
"2752","(40,45]","(-125,-120]",2012,48,2,6.17020408163265,79.4756613756614
"2753","(40,45]","(-125,-120]",2012,49,2,6.77918367346939,79.9867724867725
"2754","(40,45]","(-125,-120]",2012,50,4,3.32244897959184,85.1814814814815
"2755","(40,45]","(-125,-120]",2012,51,2,2.98612244897959,76.973544973545
"2756","(40,45]","(-125,-120]",2012,52,8,1.80916666666667,84.6679347826087
"2757","(40,45]","(-125,-120]",2013,1,7,-0.803463203463203,79.2234285714286
"2758","(40,45]","(-125,-120]",2013,2,7,-0.103030303030303,81.9834285714286
"2759","(40,45]","(-125,-120]",2013,3,9,-1.77316017316017,78.050289017341
"2760","(40,45]","(-125,-120]",2013,4,11,2.25757575757576,83.7274285714286
"2761","(40,45]","(-125,-120]",2013,5,9,4.57391304347826,82.5415204678363
"2762","(40,45]","(-125,-120]",2013,6,8,3.77748917748918,77.2794285714286
"2763","(40,45]","(-125,-120]",2013,7,7,5.17489177489178,75.244
"2764","(40,45]","(-125,-120]",2013,8,7,3.5038961038961,75.2834285714286
"2765","(40,45]","(-125,-120]",2013,9,5,5.88484848484848,72.316
"2766","(40,45]","(-125,-120]",2013,10,2,5.12640692640693,69.1171428571429
"2767","(40,45]","(-125,-120]",2013,11,4,8.15324675324675,67.2622857142857
"2768","(40,45]","(-125,-120]",2013,12,2,4.75281385281385,64.0828571428571
"2769","(40,45]","(-125,-120]",2013,13,2,10.4160173160173,68.5365714285714
"2770","(40,45]","(-125,-120]",2013,14,2,9.97922077922078,71.9571428571429
"2771","(40,45]","(-125,-120]",2013,15,2,6.96753246753247,65.1211428571429
"2772","(40,45]","(-125,-120]",2013,16,2,8.27575757575758,64.2171428571429
"2773","(40,45]","(-125,-120]",2013,17,2,12.0121212121212,47.9988571428571
"2774","(40,45]","(-125,-120]",2013,18,2,12.8917748917749,43.7005714285714
"2775","(40,45]","(-125,-120]",2013,19,2,16.5900432900433,57.9697142857143
"2776","(40,45]","(-125,-120]",2013,20,2,12.1199134199134,65.1588571428571
"2777","(40,45]","(-125,-120]",2013,21,2,10.3471861471861,68.7651428571429
"2778","(40,45]","(-125,-120]",2013,22,2,13.3069264069264,62.9388571428571
"2779","(40,45]","(-125,-120]",2013,23,2,17.9008658008658,49.0851428571429
"2780","(40,45]","(-125,-120]",2013,24,2,14.7108225108225,56.2697142857143
"2781","(40,45]","(-125,-120]",2013,25,2,14.5194805194805,65.4822857142857
"2782","(40,45]","(-125,-120]",2013,26,2,20.35670995671,63.8365714285714
"2783","(40,45]","(-125,-120]",2013,27,2,20.5186147186147,50.3948571428571
"2784","(40,45]","(-125,-120]",2013,28,2,19.3454545454545,44.788
"2785","(40,45]","(-125,-120]",2013,29,2,20.4670995670996,46.0097142857143
"2786","(40,45]","(-125,-120]",2013,30,2,20.4724890829694,42.9751445086705
"2787","(40,45]","(-125,-120]",2013,31,2,18.4748917748918,55.7097142857143
"2788","(40,45]","(-125,-120]",2013,32,2,19.3354978354978,55.0108571428571
"2789","(40,45]","(-125,-120]",2013,33,2,20.4987012987013,53.4954285714286
"2790","(40,45]","(-125,-120]",2013,34,2,18.6421739130435,56.464
"2791","(40,45]","(-125,-120]",2013,35,2,19.9350649350649,56.8188571428571
"2792","(40,45]","(-125,-120]",2013,36,2,18.2079646017699,66.1195402298851
"2793","(40,45]","(-125,-120]",2013,37,2,19.4341991341991,60.1468571428571
"2794","(40,45]","(-125,-120]",2013,38,2,14.1952380952381,67.4942857142857
"2795","(40,45]","(-125,-120]",2013,39,2,11.494347826087,76.8264367816092
"2796","(40,45]","(-125,-120]",2013,40,2,9.65064935064935,68.564
"2797","(40,45]","(-125,-120]",2013,41,2,8.71948051948052,73.668
"2798","(40,45]","(-125,-120]",2013,42,2,9.18571428571429,66.2702857142857
"2799","(40,45]","(-125,-120]",2013,43,2,9.42597402597403,71.6074285714286
"2800","(40,45]","(-125,-120]",2013,44,2,6.82770562770563,74.832
"2801","(40,45]","(-125,-120]",2013,45,2,7.72294372294372,81.3788571428571
"2802","(40,45]","(-125,-120]",2013,46,2,7.26035242290749,77.7034285714286
"2803","(40,45]","(-125,-120]",2013,47,2,2.704329004329,64.276
"2804","(40,45]","(-125,-120]",2013,48,2,4.56969696969697,76.0714285714286
"2805","(40,45]","(-125,-120]",2013,49,2,-6.08614718614719,71.5611428571429
"2806","(40,45]","(-125,-120]",2013,50,2,-0.122943722943723,81.5433526011561
"2807","(40,45]","(-125,-120]",2013,51,3,2.90519480519481,82.4777142857143
"2808","(40,45]","(-125,-120]",2013,52,7,1.52727272727273,81.1137142857143
"2809","(40,45]","(-125,-120]",2014,1,9,2.64749034749035,73.7423645320197
"2810","(40,45]","(-125,-120]",2014,2,9,6.53899613899614,80.8354679802956
"2811","(40,45]","(-125,-120]",2014,3,8,2.7957528957529,76.7310344827586
"2812","(40,45]","(-125,-120]",2014,4,5,3.01274131274131,73.6300492610837
"2813","(40,45]","(-125,-120]",2014,5,2,3.12625482625483,80.4379310344828
"2814","(40,45]","(-125,-120]",2014,6,2,-0.440926640926641,81.3669950738916
"2815","(40,45]","(-125,-120]",2014,7,2,7.68764478764479,79.9054187192118
"2816","(40,45]","(-125,-120]",2014,8,2,5.71081081081081,76.9990147783251
"2817","(40,45]","(-125,-120]",2014,9,2,7.24942084942085,80.5472906403941
"2818","(40,45]","(-125,-120]",2014,10,2,9.36679536679537,75.8330049261084
"2819","(40,45]","(-125,-120]",2014,11,2,8.11930501930502,63.3206896551724
"2820","(40,45]","(-125,-120]",2014,12,2,6.776171875,56.9535
"2821","(40,45]","(-125,-120]",2014,13,2,7.47799227799228,77.85960591133
"2822","(40,45]","(-125,-120]",2014,14,2,9.41274131274131,71.2576354679803
"2823","(40,45]","(-125,-120]",2014,15,2,10.9482625482625,53.3724137931034
"2824","(40,45]","(-125,-120]",2014,16,2,9.77490347490347,64.7625615763547
"2825","(40,45]","(-125,-120]",2014,17,2,8.55675675675676,68.8339901477833
"2826","(40,45]","(-125,-120]",2014,18,2,13.9949806949807,56.2315270935961
"2827","(40,45]","(-125,-120]",2014,19,2,11.1705426356589,62.5788177339901
"2828","(40,45]","(-125,-120]",2014,20,2,15.4739299610895,56.8660098522167
"2829","(40,45]","(-125,-120]",2014,21,2,15.4138996138996,59.4556650246305
"2830","(40,45]","(-125,-120]",2014,22,2,14.334749034749,57.5748768472906
"2831","(40,45]","(-125,-120]",2014,23,2,16.8420849420849,47
"2832","(40,45]","(-125,-120]",2014,24,2,13.8416988416988,60.6674876847291
"2833","(40,45]","(-125,-120]",2014,25,2,16.4220077220077,54.407881773399
"2834","(40,45]","(-125,-120]",2014,26,2,17.3312741312741,64.2379310344828
"2835","(40,45]","(-125,-120]",2014,27,2,21.0583011583012,50.948275862069
"2836","(40,45]","(-125,-120]",2014,28,2,21.3212355212355,52.6990147783251
"2837","(40,45]","(-125,-120]",2014,29,2,20.5428571428571,51.3049261083744
"2838","(40,45]","(-125,-120]",2014,30,2,19.3459459459459,53.8847290640394
"2839","(40,45]","(-125,-120]",2014,31,2,21.7629343629344,51.2172413793103
"2840","(40,45]","(-125,-120]",2014,32,2,20.3675675675676,50.4832512315271
"2841","(40,45]","(-125,-120]",2014,33,2,19.423166023166,63.2783251231527
"2842","(40,45]","(-125,-120]",2014,34,2,18.3382239382239,53.2266009852217
"2843","(40,45]","(-125,-120]",2014,35,2,18.4830115830116,56.5019704433498
"2844","(40,45]","(-125,-120]",2014,36,2,17.3494208494208,46.4663366336634
"2845","(40,45]","(-125,-120]",2014,37,2,17.001568627451,40.8050251256281
"2846","(40,45]","(-125,-120]",2014,38,2,18.6346303501946,58.8169154228856
"2847","(40,45]","(-125,-120]",2014,39,2,15.2621621621622,71.5512315270936
"2848","(40,45]","(-125,-120]",2014,40,2,15.4003861003861,57.156157635468
"2849","(40,45]","(-125,-120]",2014,41,2,14.2942084942085,62.5665024630542
"2850","(40,45]","(-125,-120]",2014,42,2,13.1455598455598,71.5871921182266
"2851","(40,45]","(-125,-120]",2014,43,2,11.2223938223938,77.8270935960591
"2852","(40,45]","(-125,-120]",2014,44,2,10.7050193050193,82.3861386138614
"2853","(40,45]","(-125,-120]",2014,45,2,9.28841698841699,76.6323383084577
"2854","(40,45]","(-125,-120]",2014,46,2,-0.0293436293436294,67.4611940298507
"2855","(40,45]","(-125,-120]",2014,47,2,6.60849420849421,80.8183168316832
"2856","(40,45]","(-125,-120]",2014,48,2,6.2949806949807,76.3529702970297
"2857","(40,45]","(-125,-120]",2014,49,2,7.07760617760618,83.8566502463054
"2858","(40,45]","(-125,-120]",2014,50,2,6.97258687258687,80.9285714285714
