,date,statename,ili_activity_label,a_2009_h1n1,week_TEMP,week_STP,Latitude,Longitude
637,2012-12-23,Arizona,Level 3,1,5.12100840336,903.639285714,33.729759,-111.431221
638,2012-12-30,Arizona,Level 6,4,4.37058823529,901.408163265,33.729759,-111.431221
639,2013-01-06,Arizona,Level 6,4,2.99611940299,913.143085106,33.729759,-111.431221
640,2013-01-13,Arizona,Level 6,6,2.49074626866,908.837765957,33.729759,-111.431221
641,2013-01-20,Arizona,Level 9,4,4.94011976048,916.261375661,33.729759,-111.431221
642,2013-01-27,Arizona,Level 10,10,11.0318452381,911.873544974,33.729759,-111.431221
643,2013-02-03,Arizona,Level 8,2,4.49652777778,913.372839506,33.729759,-111.431221
644,2013-02-10,Arizona,Level 7,6,7.91826347305,908.286096257,33.729759,-111.431221
645,2013-02-17,Arizona,Level 6,6,7.47827380952,912.800529101,33.729759,-111.431221
646,2013-02-24,Arizona,Level 4,8,5.78630952381,906.711640212,33.729759,-111.431221
647,2013-03-03,Arizona,Level 4,3,6.62152777778,913.154320988,33.729759,-111.431221
648,2013-03-10,Arizona,Level 2,4,10.9866071429,909.41957672,33.729759,-111.431221
649,2013-03-17,Arizona,Level 2,0,16.9818452381,909.771428571,33.729759,-111.431221
650,2013-03-24,Arizona,Level 1,0,15.0898809524,906.67037037,33.729759,-111.431221
651,2013-03-31,Arizona,Level 1,0,17.5059027778,909.484567901,33.729759,-111.431221
652,2013-04-07,Arizona,Level 1,2,18.3226190476,906.449206349,33.729759,-111.431221
653,2013-04-14,Arizona,Level 1,0,15.9625,902.885714286,33.729759,-111.431221
654,2013-04-21,Arizona,Level 1,1,16.2668656716,907.569148936,33.729759,-111.431221
655,2013-04-28,Arizona,Level 1,0,20.7309309309,907.989247312,33.729759,-111.431221
656,2013-05-05,Arizona,Level 1,0,21.1559027778,907.874074074,33.729759,-111.431221
657,2013-05-12,Arizona,Level 1,0,20.5824404762,910.405820106,33.729759,-111.431221
658,2013-05-19,Arizona,Level 1,1,24.3297619048,906.798412698,33.729759,-111.431221
659,2013-05-26,Arizona,Level 1,0,24.2886904762,905.966137566,33.729759,-111.431221
660,2013-06-02,Arizona,Level 1,0,24.7864583333,903.108333333,33.729759,-111.431221
661,2013-06-09,Arizona,Level 1,0,29.4836309524,905.345502646,33.729759,-111.431221
662,2013-06-16,Arizona,Level 1,0,29.8517857143,907.182539683,33.729759,-111.431221
663,2013-06-23,Arizona,Level 1,0,28.430952381,904.762433862,33.729759,-111.431221
664,2013-06-30,Arizona,Level 1,1,31.3434027778,908.258641975,33.729759,-111.431221
665,2013-07-07,Arizona,Level 1,0,30.9404761905,905.948677249,33.729759,-111.431221
666,2013-07-14,Arizona,Level 1,0,29.1226190476,908.488888889,33.729759,-111.431221
667,2013-07-21,Arizona,Level 1,1,27.1937313433,908.578835979,33.729759,-111.431221
668,2013-07-28,Arizona,Level 1,0,28.1380239521,908.493582888,33.729759,-111.431221
669,2013-08-04,Arizona,Level 1,0,28.8830508475,911.282307692,33.729759,-111.431221
670,2013-08-11,Arizona,Level 1,0,26.9662686567,908.849468085,33.729759,-111.431221
671,2013-08-18,Arizona,Level 1,1,29.8985119048,909.126455026,33.729759,-111.431221
672,2013-08-25,Arizona,Level 1,0,26.9486567164,908.50212766,33.729759,-111.431221
673,2013-09-01,Arizona,Level 1,0,26.3475,909.968888889,33.729759,-111.431221
674,2013-09-08,Arizona,Level 1,0,26.8784431138,908.887765957,33.729759,-111.431221
675,2013-09-15,Arizona,Level 1,0,24.6901785714,906.026455026,33.729759,-111.431221
676,2013-09-22,Arizona,Level 1,0,25.5038690476,904.416931217,33.729759,-111.431221
677,2013-09-29,Arizona,Level 1,2,20.9860119048,907.346031746,33.729759,-111.431221
678,2013-10-06,Arizona,Level 1,0,19.6725373134,909.153191489,33.729759,-111.431221
679,2013-10-13,Arizona,Level 1,1,17.1251497006,908.157219251,33.729759,-111.431221
680,2013-10-20,Arizona,Level 1,1,15.4814925373,910.064893617,33.729759,-111.431221
681,2013-10-27,Arizona,Level 1,2,18.2345238095,909.357142857,33.729759,-111.431221
682,2013-11-03,Arizona,Level 1,3,13.2861111111,908.159259259,33.729759,-111.431221
683,2013-11-10,Arizona,Level 1,6,13.8657738095,912.92962963,33.729759,-111.431221
684,2013-11-17,Arizona,Level 1,9,15.3261904762,909.216402116,33.729759,-111.431221
685,2013-11-24,Arizona,Level 1,11,10.3708333333,909.171428571,33.729759,-111.431221
686,2013-12-01,Arizona,Level 1,9,9.405,914.184444444,33.729759,-111.431221
687,2013-12-08,Arizona,Level 1,19,5.3056547619,907.763492063,33.729759,-111.431221
688,2013-12-15,Arizona,Level 1,24,6.09402985075,916.13968254,33.729759,-111.431221
689,2013-12-22,Arizona,Level 2,75,8.15208333333,909.231746032,33.729759,-111.431221
690,2013-12-29,Arizona,Level 3,127,7.46994047619,914.837037037,33.729759,-111.431221
691,2014-01-05,Arizona,Level 3,187,7.57575757576,906.303174603,33.729759,-111.431221
692,2014-01-12,Arizona,Level 3,219,7.8658008658,906.134042553,33.729759,-111.431221
693,2014-01-19,Arizona,Level 5,245,9.40086580087,908.893650794,33.729759,-111.431221
694,2014-01-26,Arizona,Level 6,198,10.496969697,905.698941799,33.729759,-111.431221
695,2014-02-02,Arizona,Level 6,36,6.44318181818,899.85462963,33.729759,-111.431221
696,2014-02-09,Arizona,Level 5,27,9.60735930736,903.753968254,33.729759,-111.431221
697,2014-02-16,Arizona,Level 4,53,14.6077922078,904.556613757,33.729759,-111.431221
698,2014-02-23,Arizona,Level 3,34,13.0660869565,901.360962567,33.729759,-111.431221
699,2014-03-02,Arizona,Level 3,25,12.253030303,901.657407407,33.729759,-111.431221
700,2014-03-09,Arizona,Level 2,12,14.2359307359,903.88042328,33.729759,-111.431221
701,2014-03-16,Arizona,Level 2,3,14.6627705628,902.756613757,33.729759,-111.431221
702,2014-03-23,Arizona,Level 1,4,15.0995670996,902.585185185,33.729759,-111.431221
703,2014-03-30,Arizona,Level 1,1,15.0823232323,900.914197531,33.729759,-111.431221
704,2014-04-06,Arizona,Level 1,0,13.9952380952,901.281914894,33.729759,-111.431221
705,2014-04-13,Arizona,Level 1,0,19.6761904762,900.764171123,33.729759,-111.431221
706,2014-04-20,Arizona,Level 1,0,19.9982683983,901.123809524,33.729759,-111.431221
707,2014-04-27,Arizona,Level 1,1,17.5346320346,899.071428571,33.729759,-111.431221
708,2014-05-04,Arizona,Level 1,0,17.1363636364,904.57037037,33.729759,-111.431221
709,2014-05-11,Arizona,Level 1,0,17.9703056769,899.349462366,33.729759,-111.431221
710,2014-05-18,Arizona,Level 1,0,24.0523809524,902.398941799,33.729759,-111.431221
711,2014-05-25,Arizona,Level 1,0,22.5186147186,900.980952381,33.729759,-111.431221
712,2014-06-01,Arizona,Level 1,0,27.7909090909,900.439814815,33.729759,-111.431221
713,2014-06-08,Arizona,Level 1,0,28.2718614719,897.641269841,33.729759,-111.431221
714,2014-06-15,Arizona,Level 1,0,28.5242424242,898.675661376,33.729759,-111.431221
715,2014-06-22,Arizona,Level 1,0,28.3844155844,900.277248677,33.729759,-111.431221
716,2014-06-29,Arizona,Level 1,0,29.6808080808,899.433950617,33.729759,-111.431221
717,2014-07-06,Arizona,Level 1,0,28.6077922078,903.217989418,33.729759,-111.431221
718,2014-07-13,Arizona,Level 1,0,28.1156521739,903.75,33.729759,-111.431221
719,2014-07-20,Arizona,Level 1,0,29.3891774892,901.909677419,33.729759,-111.431221
720,2014-07-27,Arizona,Level 1,0,30.3805194805,903.742021277,33.729759,-111.431221
721,2014-08-03,Arizona,Level 1,0,26.38,903.116793893,33.729759,-111.431221
722,2014-08-10,Arizona,Level 1,0,28.3220779221,903.326984127,33.729759,-111.431221
723,2014-08-17,Arizona,Level 1,0,26.7437229437,902.62513369,33.729759,-111.431221
724,2014-08-24,Arizona,Level 1,0,24.7735930736,902.498941799,33.729759,-111.431221
725,2014-08-31,Arizona,Level 1,0,27.4448484848,902.302962963,33.729759,-111.431221
726,2014-09-07,Arizona,Level 1,0,26.2432900433,900.596808511,33.729759,-111.431221
727,2014-09-14,Arizona,Level 1,0,26.003030303,897.325146199,33.729759,-111.431221
728,2014-09-21,Arizona,Level 1,0,25.0476190476,901.632275132,33.729759,-111.431221
729,2014-09-28,Arizona,Level 1,0,23.3676855895,900.1625,33.729759,-111.431221
730,2014-10-05,Arizona,Level 1,0,20.9147186147,903.423280423,33.729759,-111.431221
731,2014-10-12,Arizona,Level 1,0,19.6735930736,902.805820106,33.729759,-111.431221
732,2014-10-19,Arizona,Level 1,0,19.8467532468,901.078191489,33.729759,-111.431221
733,2014-10-26,Arizona,Level 1,0,19.9807860262,902.76631016,33.729759,-111.431221
734,2014-11-02,Arizona,Level 1,0,14.7757575758,902.356481481,33.729759,-111.431221
735,2014-11-09,Arizona,Level 1,0,15.7194805195,905.212169312,33.729759,-111.431221
736,2014-11-16,Arizona,Level 1,0,12.2255411255,903.831746032,33.729759,-111.431221
737,2014-11-23,Arizona,Level 1,0,9.0658008658,905.961904762,33.729759,-111.431221
738,2014-11-30,Arizona,Level 2,0,10.9606060606,906.085185185,33.729759,-111.431221
739,2014-12-07,Arizona,Level 2,0,12.2965367965,906.748677249,33.729759,-111.431221
740,2014-12-14,Arizona,Level 2,0,9.79650655022,904.152910053,33.729759,-111.431221
741,2014-12-21,Arizona,Level 2,0,7.6670995671,905.053439153,33.729759,-111.431221
742,2014-12-28,Arizona,Level 4,0,4.17922077922,902.834574468,33.729759,-111.431221
743,2015-01-04,Arizona,Level 5,0,4.43333333333,899.5,33.729759,-111.431221
744,2015-01-11,Arizona,Level 5,0,3.88781512605,906.806632653,33.729759,-111.431221
745,2015-01-18,Arizona,Level 7,0,9.54369747899,903.725,33.729759,-111.431221
746,2015-01-25,Arizona,Level 8,0,9.64117647059,905.985714286,33.729759,-111.431221
747,2015-02-01,Arizona,Level 7,0,9.3756302521,906.595408163,33.729759,-111.431221
748,2015-02-08,Arizona,Level 7,0,10.5889705882,903.649107143,33.729759,-111.431221
749,2015-02-15,Arizona,Level 4,0,13.8453781513,904.408163265,33.729759,-111.431221
750,2015-02-22,Arizona,Level 5,1,13.2569620253,904.787692308,33.729759,-111.431221
751,2015-03-01,Arizona,Level 4,1,11.8168067227,900.321428571,33.729759,-111.431221
752,2015-03-08,Arizona,Level 3,1,9.76544117647,898.576785714,33.729759,-111.431221
753,2015-03-15,Arizona,Level 2,0,13.0403361345,903.293877551,33.729759,-111.431221
754,2015-03-22,Arizona,Level 3,0,17.5378151261,903.195918367,33.729759,-111.431221
755,2015-03-29,Arizona,Level 1,0,15.8939914163,901.435789474,33.729759,-111.431221
756,2015-04-05,Arizona,Level 2,0,19.5231527094,902.598787879,33.729759,-111.431221
757,2015-04-12,Arizona,Level 1,1,17.2394957983,898.408717949,33.729759,-111.431221
758,2015-04-19,Arizona,Level 1,0,16.9584033613,891.948837209,33.729759,-111.431221
759,2015-04-26,Arizona,Level 1,1,16.4848739496,898.070769231,33.729759,-111.431221
760,2015-05-03,Arizona,Level 2,0,16.6584033613,898.137755102,33.729759,-111.431221
761,2015-05-10,Arizona,Level 1,0,20.8995098039,897.68452381,33.729759,-111.431221
762,2015-05-17,Arizona,Level 1,0,17.556302521,897.702051282,33.729759,-111.431221
763,2015-05-24,Arizona,Level 1,0,17.6306722689,898.61122449,33.729759,-111.431221
764,2015-05-31,Arizona,Level 1,0,19.4243697479,899.01122449,33.729759,-111.431221
765,2015-06-07,Arizona,Level 1,0,25.2201492537,898.963636364,33.729759,-111.431221
766,2015-06-14,Arizona,Level 1,0,24.4890756303,898.163076923,33.729759,-111.431221
767,2015-06-21,Arizona,Level 1,0,28.0159663866,896.904591837,33.729759,-111.431221
768,2015-06-28,Arizona,Level 1,0,31.1142857143,899.392857143,33.729759,-111.431221
769,2015-07-05,Arizona,Level 1,0,28.7588235294,900.4,33.729759,-111.431221
770,2015-07-12,Arizona,Level 1,0,28.0336134454,899.959183673,33.729759,-111.431221
771,2015-07-19,Arizona,Level 1,0,27.2516949153,899.863076923,33.729759,-111.431221
772,2015-07-26,Arizona,Level 1,0,26.8453781513,901.328571429,33.729759,-111.431221
773,2015-08-02,Arizona,Level 1,0,28.4042372881,901.21443299,33.729759,-111.431221
774,2015-08-09,Arizona,Level 1,0,28.003030303,904.885185185,33.729759,-111.431221
775,2015-08-16,Arizona,Level 1,0,27.6554621849,900.944387755,33.729759,-111.431221
776,2015-08-23,Arizona,Level 1,0,30.5713080169,899.741237113,33.729759,-111.431221
777,2015-08-30,Arizona,Level 1,0,28.1478991597,901.13877551,33.729759,-111.431221
778,2015-09-06,Arizona,Level 1,0,26.5287878788,901.385714286,33.729759,-111.431221
779,2015-09-13,Arizona,Level 1,0,25.4218487395,899.337823834,33.729759,-111.431221
780,2015-09-20,Arizona,Level 1,0,25.7390756303,900.404591837,33.729759,-111.431221
781,2015-09-27,Arizona,Level 1,0,23.9962184874,899.712244898,33.729759,-111.431221
782,2015-10-04,Arizona,Level 1,0,26.2075630252,900.483673469,33.729759,-111.431221
783,2010-10-10,Arkansas,Level 1,0,15.1678217822,1001.62758621,34.969704,-92.373123
784,2010-10-17,Arkansas,Level 1,0,19.0019704433,995.371428571,34.969704,-92.373123
785,2010-10-24,Arkansas,Level 1,0,16.9921182266,995.716666667,34.969704,-92.373123
786,2010-10-31,Arkansas,Level 1,0,18.4835820896,990.626589595,34.969704,-92.373123
787,2010-11-07,Arkansas,Level 1,0,11.1441860465,999.477027027,34.969704,-92.373123
788,2010-11-14,Arkansas,Level 1,0,11.739408867,999.390857143,34.969704,-92.373123
789,2010-11-21,Arkansas,Level 1,0,9.78669950739,995.257714286,34.969704,-92.373123
790,2010-11-28,Arkansas,Level 1,0,13.5213930348,994.930057803,34.969704,-92.373123
791,2010-12-05,Arkansas,Level 1,1,3.5,1000.94,34.969704,-92.373123
792,2010-12-12,Arkansas,Level 1,0,3.40344827586,1002.11371429,34.969704,-92.373123
793,2010-12-19,Arkansas,Level 1,0,2.86502463054,993.929142857,34.969704,-92.373123
794,2010-12-26,Arkansas,Level 2,0,5.2039800995,997.887283237,34.969704,-92.373123
795,2011-01-02,Arkansas,Level 1,0,3.02216748768,998.890857143,34.969704,-92.373123
796,2011-01-09,Arkansas,Level 2,2,4.25952380952,996.204571429,34.969704,-92.373123
797,2011-01-16,Arkansas,Level 6,4,-2.35761904762,1004.03657143,34.969704,-92.373123
798,2011-01-23,Arkansas,Level 10,3,2.2680952381,996.302298851,34.969704,-92.373123
799,2011-01-30,Arkansas,Level 10,15,3.51952380952,996.346385542,34.969704,-92.373123
800,2011-02-06,Arkansas,Level 10,19,-2.47478991597,1001.93333333,34.969704,-92.373123
801,2011-02-13,Arkansas,Level 10,24,-1.88195121951,998.740828402,34.969704,-92.373123
802,2011-02-20,Arkansas,Level 10,7,11.7576190476,998.870285714,34.969704,-92.373123
803,2011-02-27,Arkansas,Level 10,6,11.6528571429,993.853714286,34.969704,-92.373123
804,2011-03-06,Arkansas,Level 10,13,10.8991735537,999.286,34.969704,-92.373123
805,2011-03-13,Arkansas,Level 1,8,7.54619047619,997.239428571,34.969704,-92.373123
806,2011-03-20,Arkansas,Level 2,2,13.1014285714,998.236206897,34.969704,-92.373123
807,2011-03-27,Arkansas,Level 1,0,16.76,995.011494253,34.969704,-92.373123
808,2011-04-03,Arkansas,Level 1,1,7.31444444444,992.380536913,34.969704,-92.373123
809,2011-04-10,Arkansas,Level 1,0,16.9580952381,990.233333333,34.969704,-92.373123
810,2011-04-17,Arkansas,Level 1,0,19.930952381,990.217241379,34.969704,-92.373123
811,2011-04-24,Arkansas,Level 1,1,16.9285714286,990.640804598,34.969704,-92.373123
812,2011-05-01,Arkansas,Level 1,0,18.3081339713,987.776300578,34.969704,-92.373123
813,2011-05-08,Arkansas,Level 1,1,13.8740331492,999.293333333,34.969704,-92.373123
814,2011-05-15,Arkansas,Level 1,0,22.880952381,989.1,34.969704,-92.373123
815,2011-05-22,Arkansas,Level 1,0,16.6461904762,990.886781609,34.969704,-92.373123
816,2011-05-29,Arkansas,Level 1,0,21.7485714286,988.430232558,34.969704,-92.373123
817,2011-06-05,Arkansas,Level 1,0,26.1241666667,991.501010101,34.969704,-92.373123
818,2011-06-12,Arkansas,Level 1,0,28.0733333333,994.296,34.969704,-92.373123
819,2011-06-19,Arkansas,Level 1,0,27.0200956938,990.487283237,34.969704,-92.373123
820,2011-06-26,Arkansas,Level 0,0,28.4461904762,987.880813953,34.969704,-92.373123
821,2011-07-03,Arkansas,Level 0,0,28.3,994.483333333,34.969704,-92.373123
822,2011-07-10,Arkansas,Level 1,0,28.3176190476,992.367052023,34.969704,-92.373123
823,2011-07-17,Arkansas,Level 1,0,28.3176190476,992.367052023,34.969704,-92.373123
824,2011-07-24,Arkansas,Level 0,0,29.8071428571,993.526436782,34.969704,-92.373123
825,2011-07-31,Arkansas,Level 0,0,29.8071428571,993.526436782,34.969704,-92.373123
826,2011-08-07,Arkansas,Level 0,0,29.9016949153,996.591836735,34.969704,-92.373123
827,2011-08-14,Arkansas,Level 0,0,29.9016949153,996.591836735,34.969704,-92.373123
828,2011-08-21,Arkansas,Level 0,0,26.6252380952,993.176,34.969704,-92.373123
829,2011-08-28,Arkansas,Level 0,0,27.6038095238,992.591954023,34.969704,-92.373123
830,2011-09-04,Arkansas,Level 0,0,26.8753333333,991.513821138,34.969704,-92.373123
831,2011-09-11,Arkansas,Level 0,0,21.3685714286,993.925714286,34.969704,-92.373123
832,2011-09-18,Arkansas,Level 0,0,21.329047619,995.785142857,34.969704,-92.373123
833,2011-09-25,Arkansas,Level 0,0,21.329047619,995.785142857,34.969704,-92.373123
834,2011-10-02,Arkansas,Level 0,0,19.6766666667,991.634857143,34.969704,-92.373123
835,2011-10-09,Arkansas,Level 1,0,17.1149038462,1000.66337209,34.969704,-92.373123
836,2011-10-16,Arkansas,Level 1,0,19.7538095238,993.679428571,34.969704,-92.373123
837,2011-10-23,Arkansas,Level 1,0,13.9757142857,993.758959538,34.969704,-92.373123
838,2011-10-30,Arkansas,Level 1,0,15.0416267943,996.529885057,34.969704,-92.373123
839,2011-11-06,Arkansas,Level 1,0,10.0633333333,1000.22933333,34.969704,-92.373123
840,2011-11-13,Arkansas,Level 1,0,13.070952381,998.256,34.969704,-92.373123
841,2011-11-20,Arkansas,Level 1,0,13.8149038462,993.511046512,34.969704,-92.373123
842,2011-11-27,Arkansas,Level 1,0,12.8033333333,997.98,34.969704,-92.373123
843,2011-12-04,Arkansas,Level 1,0,6.06333333333,1003.862,34.969704,-92.373123
844,2011-12-11,Arkansas,Level 1,0,4.68761904762,1001.088,34.969704,-92.373123
845,2011-12-18,Arkansas,Level 1,0,6.68380952381,1004.852,34.969704,-92.373123
846,2011-12-25,Arkansas,Level 1,0,6.96095238095,999.136,34.969704,-92.373123
847,2012-01-01,Arkansas,Level 1,0,6.18076923077,999.006857143,34.969704,-92.373123
848,2012-01-08,Arkansas,Level 1,0,7.31058201058,1002.01190476,34.969704,-92.373123
849,2012-01-15,Arkansas,Level 1,0,5.3746031746,994.723353293,34.969704,-92.373123
850,2012-01-22,Arkansas,Level 1,0,7.3037037037,996.116071429,34.969704,-92.373123
851,2012-01-29,Arkansas,Level 1,0,7.53862433862,993.8875,34.969704,-92.373123
852,2012-02-05,Arkansas,Level 1,1,9.27407407407,1001.97361111,34.969704,-92.373123
853,2012-02-12,Arkansas,Level 1,0,4.50106951872,1003.45783133,34.969704,-92.373123
854,2012-02-19,Arkansas,Level 1,0,5.03333333333,998.85748503,34.969704,-92.373123
855,2012-02-26,Arkansas,Level 2,4,10.362962963,991.745508982,34.969704,-92.373123
856,2012-03-04,Arkansas,Level 4,4,13.8166666667,998.416666667,34.969704,-92.373123
857,2012-03-11,Arkansas,Level 8,1,12.1507936508,1000.93869048,34.969704,-92.373123
858,2012-03-18,Arkansas,Level 10,3,19.108994709,996.944047619,34.969704,-92.373123
859,2012-03-25,Arkansas,Level 4,1,17.5576719577,991.605357143,34.969704,-92.373123
860,2012-04-01,Arkansas,Level 1,1,19.9841269841,993.264071856,34.969704,-92.373123
861,2012-04-08,Arkansas,Level 1,0,19.028042328,989.9,34.969704,-92.373123
862,2012-04-15,Arkansas,Level 1,0,16.864021164,998.39047619,34.969704,-92.373123
863,2012-04-22,Arkansas,Level 1,0,16.1444444444,994.498214286,34.969704,-92.373123
864,2012-04-29,Arkansas,Level 1,1,18.9597883598,991.505988024,34.969704,-92.373123
865,2012-05-06,Arkansas,Level 1,0,22.6703703704,994.085416667,34.969704,-92.373123
866,2012-05-13,Arkansas,Level 1,0,20.6682539683,993.142261905,34.969704,-92.373123
867,2012-05-20,Arkansas,Level 1,0,22.0105820106,994.848214286,34.969704,-92.373123
868,2012-05-27,Arkansas,Level 1,0,24.3587301587,992.417857143,34.969704,-92.373123
869,2012-06-03,Arkansas,Level 1,0,19.712962963,992.235416667,34.969704,-92.373123
870,2012-06-10,Arkansas,Level 1,0,19.712962963,992.235416667,34.969704,-92.373123
871,2012-06-17,Arkansas,Level 1,0,19.712962963,992.235416667,34.969704,-92.373123
872,2012-06-24,Arkansas,Level 1,0,19.712962963,992.235416667,34.969704,-92.373123
873,2012-07-01,Arkansas,Level 1,0,29.653968254,991.538095238,34.969704,-92.373123
874,2012-07-08,Arkansas,Level 1,0,29.653968254,991.538095238,34.969704,-92.373123
875,2012-07-15,Arkansas,Level 1,0,29.653968254,991.538095238,34.969704,-92.373123
876,2012-07-22,Arkansas,Level 1,0,29.4021164021,993.707738095,34.969704,-92.373123
877,2012-07-29,Arkansas,Level 1,0,29.7814814815,994.031547619,34.969704,-92.373123
878,2012-08-05,Arkansas,Level 0,0,30.8694444444,989.7625,34.969704,-92.373123
879,2012-08-12,Arkansas,Level 0,0,30.8694444444,989.7625,34.969704,-92.373123
880,2012-08-19,Arkansas,Level 0,0,25.5315508021,992.884337349,34.969704,-92.373123
881,2012-08-26,Arkansas,Level 0,0,24.3507936508,994.32202381,34.969704,-92.373123
882,2012-09-02,Arkansas,Level 0,0,26.3371069182,991.714893617,34.969704,-92.373123
883,2012-09-09,Arkansas,Level 0,0,27.8765957447,990.644311377,34.969704,-92.373123
884,2012-09-16,Arkansas,Level 0,0,21.6264864865,998.34601227,34.969704,-92.373123
885,2012-09-23,Arkansas,Level 0,0,20.2920634921,994.460119048,34.969704,-92.373123
886,2012-09-30,Arkansas,Level 0,0,21.4587301587,996.817261905,34.969704,-92.373123
887,2012-10-07,Arkansas,Level 1,0,16.7475308642,994.118055556,34.969704,-92.373123
888,2012-10-14,Arkansas,Level 1,0,16.7475308642,994.118055556,34.969704,-92.373123
889,2012-10-21,Arkansas,Level 1,0,16.7320855615,989.207228916,34.969704,-92.373123
890,2012-10-28,Arkansas,Level 1,0,17.3693548387,994.81030303,34.969704,-92.373123
891,2012-11-04,Arkansas,Level 1,0,8.57962962963,998.204166667,34.969704,-92.373123
892,2012-11-11,Arkansas,Level 1,0,11.526984127,997.201197605,34.969704,-92.373123
893,2012-11-18,Arkansas,Level 1,0,7.78201058201,1004.77440476,34.969704,-92.373123
894,2012-11-25,Arkansas,Level 1,0,10.4656084656,1002.21488095,34.969704,-92.373123
895,2012-12-02,Arkansas,Level 1,0,7.27962962963,1000.95277778,34.969704,-92.373123
896,2012-12-09,Arkansas,Level 1,0,15.1888888889,995.317857143,34.969704,-92.373123
897,2012-12-16,Arkansas,Level 4,0,6.51851851852,996.817261905,34.969704,-92.373123
898,2012-12-23,Arkansas,Level 10,0,8.79365079365,991.591017964,34.969704,-92.373123
899,2012-12-30,Arkansas,Level 8,0,2.98449197861,993.89939759,34.969704,-92.373123
900,2013-01-06,Arkansas,Level 8,0,1.95185185185,1004.42608696,34.969704,-92.373123
901,2013-01-13,Arkansas,Level 10,2,8.24021164021,997.349689441,34.969704,-92.373123
902,2013-01-20,Arkansas,Level 10,0,3.07883597884,1003.52236025,34.969704,-92.373123
903,2013-01-27,Arkansas,Level 10,0,6.61693121693,1001.790625,34.969704,-92.373123
904,2013-02-03,Arkansas,Level 7,2,4.70092592593,1001.525,34.969704,-92.373123
905,2013-02-10,Arkansas,Level 5,2,9.05079365079,995.8825,34.969704,-92.373123
906,2013-02-17,Arkansas,Level 2,0,6.45767195767,997.061490683,34.969704,-92.373123
907,2013-02-24,Arkansas,Level 1,2,3.6291005291,995.168944099,34.969704,-92.373123
908,2013-03-03,Arkansas,Level 1,0,3.81682242991,997.843181818,34.969704,-92.373123
909,2013-03-10,Arkansas,Level 1,0,8.96613756614,997.342405063,34.969704,-92.373123
910,2013-03-17,Arkansas,Level 1,0,11.7317460317,996.144025157,34.969704,-92.373123
911,2013-03-24,Arkansas,Level 1,1,5.34920634921,994.590062112,34.969704,-92.373123
912,2013-03-31,Arkansas,Level 1,0,10.3722222222,1000.76350365,34.969704,-92.373123
913,2013-04-07,Arkansas,Level 1,0,12.1301587302,996.49378882,34.969704,-92.373123
914,2013-04-14,Arkansas,Level 1,0,16.111827957,989.18164557,34.969704,-92.373123
915,2013-04-21,Arkansas,Level 1,0,16.3973544974,995.401242236,34.969704,-92.373123
916,2013-04-28,Arkansas,Level 1,1,14.0994708995,997.786335404,34.969704,-92.373123
917,2013-05-05,Arkansas,Level 1,1,12.5209876543,994.642028986,34.969704,-92.373123
918,2013-05-12,Arkansas,Level 1,0,18.435978836,996.45625,34.969704,-92.373123
919,2013-05-19,Arkansas,Level 1,0,22.8761904762,992.532919255,34.969704,-92.373123
920,2013-05-26,Arkansas,Level 1,1,21.1833333333,995.937579618,34.969704,-92.373123
921,2013-06-02,Arkansas,Level 1,0,21.1444444444,992.792647059,34.969704,-92.373123
922,2013-06-09,Arkansas,Level 1,0,22.6396825397,991.8,34.969704,-92.373123
923,2013-06-16,Arkansas,Level 1,0,26.8407407407,993.988125,34.969704,-92.373123
924,2013-06-23,Arkansas,Level 1,0,26.5492063492,995.745341615,34.969704,-92.373123
925,2013-06-30,Arkansas,Level 1,0,22.962962963,992.534782609,34.969704,-92.373123
926,2013-07-07,Arkansas,Level 1,0,24.5708994709,995.835403727,34.969704,-92.373123
927,2013-07-14,Arkansas,Level 1,0,24.5708994709,995.835403727,34.969704,-92.373123
928,2013-07-21,Arkansas,Level 1,0,26.880952381,996.844720497,34.969704,-92.373123
929,2013-07-28,Arkansas,Level 1,0,24.3819148936,994.789937107,34.969704,-92.373123
930,2013-08-04,Arkansas,Level 1,0,26.3837037037,995.415652174,34.969704,-92.373123
931,2013-08-11,Arkansas,Level 1,0,27.2347593583,993.633333333,34.969704,-92.373123
932,2013-08-18,Arkansas,Level 1,0,22.0444444444,996.931055901,34.969704,-92.373123
933,2013-08-25,Arkansas,Level 1,0,26.4872340426,998.17125,34.969704,-92.373123
934,2013-09-01,Arkansas,Level 1,0,27.5222222222,990.719565217,34.969704,-92.373123
935,2013-09-08,Arkansas,Level 1,1,25.8967914439,995.95125,34.969704,-92.373123
936,2013-09-15,Arkansas,Level 1,0,24.326984127,996.78625,34.969704,-92.373123
937,2013-09-22,Arkansas,Level 1,0,22.3245989305,993.758490566,34.969704,-92.373123
938,2013-09-29,Arkansas,Level 0,0,21.9671957672,992.317197452,34.969704,-92.373123
939,2013-10-06,Arkansas,Level 1,0,21.1111111111,994.245962733,34.969704,-92.373123
940,2013-10-13,Arkansas,Level 1,0,17.7045714286,996.68707483,34.969704,-92.373123
941,2013-10-20,Arkansas,Level 1,0,13.6813829787,995.308227848,34.969704,-92.373123
942,2013-10-27,Arkansas,Level 1,1,11.3862433862,1000.21925466,34.969704,-92.373123
943,2013-11-03,Arkansas,Level 2,0,11.4555555556,996.838043478,34.969704,-92.373123
944,2013-11-10,Arkansas,Level 1,4,11.6571428571,1002.67080745,34.969704,-92.373123
